DateTime,Open,High,Low,Close
20220106 07:00:00,1810.17,1811.44,1786.29,1790.69
20220107 07:00:00,1790.54,1798.52,1782.49,1795.81
20220110 07:00:00,1793.95,1802.25,1790.23,1801.26
20220111 07:00:00,1801.02,1823.23,1799.95,1821.23
20220112 07:00:00,1820.48,1827.98,1814.58,1825.76
20220113 07:00:00,1825.05,1828.06,1812.23,1822.13
20220114 07:00:00,1822.24,1829.05,1814.58,1817.42
20220117 07:00:00,1817.04,1823.09,1813.00,1819.01
20220118 07:00:00,1817.90,1822.64,1805.66,1813.38
20220119 07:00:00,1812.52,1843.32,1810.14,1840.11
20220120 07:00:00,1840.16,1847.80,1835.81,1838.79
20220121 07:00:00,1838.50,1843.11,1828.38,1834.33
20220124 07:00:00,1834.52,1844.21,1829.56,1842.54
20220125 07:00:00,1842.67,1853.75,1834.84,1847.46
20220126 07:00:00,1846.92,1849.94,1814.84,1819.22
20220127 07:00:00,1818.99,1822.00,1791.68,1797.06
20220128 07:00:00,1796.24,1799.31,1780.16,1791.03
20220131 07:00:00,1791.93,1799.81,1785.46,1796.67
20220201 07:00:00,1797.33,1808.64,1795.63,1800.89
20220202 07:00:00,1799.82,1810.72,1794.36,1806.35
20220203 07:00:00,1806.37,1808.88,1788.54,1804.59
20220204 07:00:00,1803.81,1814.80,1792.02,1807.56
20220207 07:00:00,1806.72,1823.46,1806.68,1820.26
20220208 07:00:00,1819.94,1828.66,1815.31,1825.79
20220209 07:00:00,1825.29,1835.71,1824.54,1832.89
20220210 07:00:00,1833.16,1841.84,1821.53,1826.54
20220211 07:00:00,1826.42,1865.38,1820.84,1857.90
20220214 07:00:00,1859.23,1874.02,1850.70,1870.91
20220215 07:00:00,1871.08,1879.38,1844.40,1853.43
20220216 07:00:00,1853.15,1872.50,1850.19,1869.50
20220217 07:00:00,1869.85,1901.02,1867.70,1897.93
20220218 07:00:00,1898.12,1902.36,1886.48,1897.77
20220221 07:00:00,1900.82,1908.16,1887.45,1905.01
20220222 07:00:00,1908.75,1914.02,1891.27,1898.16
20220223 07:00:00,1898.35,1910.41,1889.55,1908.66
20220224 07:00:00,1909.49,1974.40,1877.94,1903.71
20220225 07:00:00,1903.72,1921.48,1882.83,1888.53
20220228 07:00:00,1919.21,1930.95,1890.77,1908.74
20220301 07:00:00,1908.64,1950.08,1901.27,1945.09
20220302 07:00:00,1944.32,1947.79,1913.74,1928.22
20220303 07:00:00,1928.94,1941.20,1921.91,1935.44
20220304 07:00:00,1935.44,1970.65,1929.50,1969.85
20220307 07:00:00,1974.47,2002.52,1960.88,1997.79
20220308 07:00:00,1996.81,2070.36,1980.94,2050.17
20220309 07:00:00,2049.66,2059.07,1976.01,1991.09
20220310 07:00:00,1989.83,2009.06,1970.51,1996.55
20220311 07:00:00,1994.94,1998.82,1958.44,1988.25
20220314 07:00:00,1984.74,1990.31,1949.63,1950.46
20220315 07:00:00,1951.34,1954.46,1906.95,1917.83
20220316 07:00:00,1917.24,1929.33,1894.95,1927.28
20220317 07:00:00,1925.87,1949.75,1923.06,1942.58
20220318 07:00:00,1942.79,1945.20,1917.80,1921.20
20220321 07:00:00,1921.36,1941.17,1917.86,1935.48
20220322 07:00:00,1935.43,1938.27,1910.51,1921.29
20220323 07:00:00,1921.15,1948.29,1915.45,1943.48
20220324 07:00:00,1942.89,1966.08,1937.28,1957.67
20220325 07:00:00,1956.93,1964.15,1943.00,1957.69
20220328 07:00:00,1956.97,1959.05,1916.84,1922.44
20220329 07:00:00,1922.20,1929.17,1890.00,1919.05
20220330 07:00:00,1918.67,1938.43,1915.79,1932.47
20220331 07:00:00,1932.27,1949.72,1918.99,1936.79
20220401 07:00:00,1936.15,1939.36,1917.91,1924.78
20220404 07:00:00,1923.79,1936.88,1915.33,1932.67
20220405 07:00:00,1931.88,1944.46,1917.84,1923.45
20220406 07:00:00,1924.13,1933.35,1915.04,1924.97
20220407 07:00:00,1923.98,1937.71,1920.38,1931.53
20220408 07:00:00,1931.36,1948.09,1927.55,1947.14
20220411 07:00:00,1946.14,1969.56,1939.88,1953.25
20220412 07:00:00,1953.13,1978.51,1949.52,1966.48
20220413 07:00:00,1966.22,1981.48,1962.72,1977.52
20220414 07:00:00,1977.07,1980.25,1960.41,1973.22
20220418 07:00:00,1974.04,1998.27,1970.84,1978.66
20220419 07:00:00,1978.46,1981.85,1943.59,1949.83
20220420 07:00:00,1949.35,1958.21,1939.16,1957.44
20220421 07:00:00,1957.55,1957.55,1936.63,1951.26
20220422 07:00:00,1951.04,1955.48,1926.46,1930.71
20220425 07:00:00,1930.52,1934.33,1891.37,1897.55
20220426 07:00:00,1898.13,1911.11,1895.61,1905.02
20220427 07:00:00,1905.07,1906.90,1881.25,1885.75
20220428 07:00:00,1885.21,1896.61,1871.94,1894.23
20220429 07:00:00,1894.14,1919.84,1892.47,1895.75
20220502 07:00:00,1895.63,1899.79,1854.47,1862.64
20220503 07:00:00,1862.33,1878.00,1850.31,1867.85
20220504 07:00:00,1867.84,1889.66,1861.30,1880.57
20220505 07:00:00,1881.30,1909.63,1872.36,1876.79
20220506 07:00:00,1876.03,1892.37,1866.00,1883.15
20220509 07:00:00,1883.07,1885.56,1851.56,1853.74
20220510 07:00:00,1853.95,1865.28,1835.39,1837.96
20220511 07:00:00,1837.66,1858.02,1831.84,1852.09
20220512 07:00:00,1852.02,1858.71,1821.22,1821.56
20220513 07:00:00,1822.62,1828.68,1798.97,1810.68
20220516 07:00:00,1809.65,1826.83,1786.64,1823.86
20220517 07:00:00,1824.70,1836.00,1812.78,1814.88
20220518 07:00:00,1814.14,1824.61,1807.23,1816.24
20220519 07:00:00,1815.94,1849.05,1810.80,1841.70
20220520 07:00:00,1840.34,1849.30,1832.18,1845.74
20220523 07:00:00,1844.69,1865.33,1843.35,1853.25
20220524 07:00:00,1853.17,1869.57,1849.21,1866.28
20220525 07:00:00,1866.26,1867.88,1842.14,1853.22
20220526 07:00:00,1852.51,1854.22,1840.80,1850.38
20220527 07:00:00,1850.33,1861.84,1847.83,1852.84
20220530 07:00:00,1852.54,1863.88,1848.01,1855.75
20220531 07:00:00,1855.94,1857.02,1834.86,1837.05
20220601 07:00:00,1836.14,1849.89,1828.36,1846.21
20220602 07:00:00,1846.14,1870.34,1843.91,1868.38
20220603 07:00:00,1867.83,1873.96,1847.27,1850.34
20220606 07:00:00,1850.62,1857.75,1840.58,1841.08
20220607 07:00:00,1840.48,1855.46,1836.92,1852.12
20220608 07:00:00,1851.52,1859.57,1844.48,1853.09
20220609 07:00:00,1852.08,1855.27,1839.91,1847.79
20220610 07:00:00,1847.34,1875.87,1824.95,1871.04
20220613 07:00:00,1874.94,1878.76,1817.90,1818.84
20220614 07:00:00,1819.32,1831.54,1804.96,1808.15
20220615 07:00:00,1807.44,1841.84,1807.25,1833.51
20220616 07:00:00,1832.25,1857.42,1814.72,1857.21
20220617 07:00:00,1856.66,1857.24,1833.71,1838.78
20220620 07:00:00,1837.45,1846.00,1834.49,1837.72
20220621 07:00:00,1837.96,1843.52,1828.42,1832.72
20220622 07:00:00,1832.62,1847.78,1823.29,1837.59
20220623 07:00:00,1837.79,1846.24,1822.39,1822.55
20220624 07:00:00,1822.41,1831.69,1816.90,1825.86
20220627 07:00:00,1837.38,1840.95,1820.68,1822.62
20220628 07:00:00,1822.35,1829.41,1818.27,1819.71
20220629 07:00:00,1819.10,1832.96,1811.98,1817.45
20220630 07:00:00,1817.20,1825.01,1802.62,1807.10
20220701 07:00:00,1806.61,1811.70,1784.40,1810.60
20220704 07:00:00,1812.08,1814.20,1803.84,1807.47
20220705 07:00:00,1807.18,1812.06,1763.75,1764.58
20220706 07:00:00,1763.98,1772.78,1732.13,1738.61
20220707 07:00:00,1738.44,1749.01,1736.36,1739.97
20220708 07:00:00,1739.86,1752.39,1732.92,1741.84
20220711 07:00:00,1742.85,1744.53,1731.13,1733.81
20220712 07:00:00,1733.35,1744.10,1723.05,1725.93
20220713 07:00:00,1725.63,1745.28,1706.95,1735.28
20220714 07:00:00,1735.07,1736.20,1697.44,1709.64
20220715 07:00:00,1709.81,1716.52,1698.95,1707.80
20220718 07:00:00,1707.24,1723.80,1705.76,1709.04
20220719 07:00:00,1708.99,1718.32,1705.22,1711.52
20220720 07:00:00,1711.36,1714.41,1692.34,1696.33
20220721 07:00:00,1696.48,1720.24,1680.75,1718.40
20220722 07:00:00,1717.99,1739.25,1712.72,1726.62
20220725 07:00:00,1728.15,1736.17,1714.65,1719.56
20220726 07:00:00,1718.90,1728.07,1713.53,1717.18
20220727 07:00:00,1716.36,1740.14,1711.32,1733.80
20220728 07:00:00,1734.05,1757.00,1733.54,1755.59
20220729 07:00:00,1754.98,1767.78,1751.93,1765.70
20220801 07:00:00,1764.81,1775.31,1758.21,1771.97
20220802 07:00:00,1771.44,1787.93,1759.82,1759.93
20220803 07:00:00,1760.60,1772.66,1754.20,1765.02
20220804 07:00:00,1765.47,1794.90,1763.17,1790.98
20220805 07:00:00,1790.62,1794.76,1764.91,1774.72
20220808 07:00:00,1773.75,1789.92,1770.57,1788.76
20220809 07:00:00,1788.12,1800.36,1783.04,1794.02
20220810 07:00:00,1793.99,1807.77,1787.48,1792.18
20220811 07:00:00,1791.56,1799.15,1783.38,1789.52
20220812 07:00:00,1789.17,1802.55,1784.80,1801.78
20220815 07:00:00,1802.31,1802.31,1772.82,1779.49
20220816 07:00:00,1778.86,1783.04,1771.37,1775.70
20220817 07:00:00,1775.60,1782.19,1759.71,1761.47
20220818 07:00:00,1761.01,1772.29,1755.22,1758.43
20220819 07:00:00,1758.24,1759.25,1745.44,1746.50
20220822 07:00:00,1746.30,1748.96,1727.67,1735.97
20220823 07:00:00,1735.83,1753.97,1730.69,1747.90
20220824 07:00:00,1747.39,1755.80,1742.36,1750.83
20220825 07:00:00,1750.51,1765.37,1749.83,1758.49
20220826 07:00:00,1758.48,1758.77,1734.06,1737.34
20220829 07:00:00,1736.07,1745.42,1720.21,1736.84
20220830 07:00:00,1736.91,1740.33,1721.10,1723.81
20220831 07:00:00,1723.61,1726.43,1709.51,1710.80
20220901 07:00:00,1711.27,1711.31,1688.67,1697.30
20220902 07:00:00,1696.61,1717.88,1694.87,1711.28
20220905 07:00:00,1712.60,1715.67,1707.57,1710.45
20220906 07:00:00,1709.42,1726.57,1699.71,1701.93
20220907 07:00:00,1701.87,1719.32,1691.22,1718.00
20220908 07:00:00,1717.80,1728.10,1703.88,1708.21
20220909 07:00:00,1708.37,1729.34,1708.23,1715.94
20220912 07:00:00,1717.06,1735.04,1711.81,1724.38
20220913 07:00:00,1724.56,1731.71,1696.93,1701.88
20220914 07:00:00,1701.43,1707.01,1693.52,1697.17
20220915 07:00:00,1696.79,1698.12,1660.24,1664.94
20220916 07:00:00,1664.71,1680.24,1654.05,1673.90
20220919 07:00:00,1675.96,1679.87,1659.58,1675.62
20220920 07:00:00,1675.22,1679.29,1659.88,1664.70
20220921 07:00:00,1664.38,1687.95,1653.65,1673.63
20220922 07:00:00,1673.04,1684.79,1655.54,1670.96
20220923 07:00:00,1671.22,1675.84,1639.62,1643.60
20220926 07:00:00,1643.46,1649.65,1621.03,1622.18
20220927 07:00:00,1621.15,1642.34,1621.15,1628.74
20220928 07:00:00,1628.48,1662.64,1614.71,1659.66
20220929 07:00:00,1659.66,1664.75,1641.41,1660.31
20220930 07:00:00,1661.05,1675.27,1659.16,1659.98
20221003 07:00:00,1662.20,1701.38,1659.60,1699.61
20221004 07:00:00,1699.26,1729.43,1695.07,1725.99
20221005 07:00:00,1725.40,1727.66,1700.46,1716.13
20221006 07:00:00,1715.99,1725.43,1706.81,1712.43
20221007 07:00:00,1712.35,1714.72,1690.50,1694.46
20221010 07:00:00,1695.46,1699.71,1665.48,1668.45
20221011 07:00:00,1668.27,1683.84,1660.91,1666.08
20221012 07:00:00,1665.80,1678.21,1661.27,1672.98
20221013 07:00:00,1673.02,1682.34,1642.29,1666.21
20221014 07:00:00,1665.33,1671.65,1640.10,1643.62
20221017 07:00:00,1644.07,1668.27,1643.02,1649.86
20221018 07:00:00,1649.86,1660.71,1645.65,1651.70
20221019 07:00:00,1651.47,1654.32,1627.49,1628.80
20221020 07:00:00,1629.47,1645.44,1622.26,1627.40
20221021 07:00:00,1627.41,1657.80,1617.07,1657.30
20221024 07:00:00,1657.61,1670.75,1643.75,1649.00
20221025 07:00:00,1649.55,1662.19,1638.10,1652.71
20221026 07:00:00,1652.58,1674.68,1649.56,1664.40
20221027 07:00:00,1663.72,1670.65,1654.67,1663.00
20221028 07:00:00,1661.96,1666.86,1637.90,1644.50
20221031 07:00:00,1643.40,1645.49,1631.58,1632.90
20221101 07:00:00,1632.41,1656.88,1630.48,1647.40
20221102 07:00:00,1647.76,1669.26,1634.75,1635.10
20221103 07:00:00,1635.25,1640.86,1616.48,1629.30
20221104 07:00:00,1628.55,1681.72,1628.40,1681.15
20221107 07:00:00,1674.33,1681.76,1666.71,1675.10
20221108 07:00:00,1674.30,1716.74,1664.56,1711.60
20221109 07:00:00,1710.91,1722.17,1702.05,1706.55
20221110 07:00:00,1706.55,1757.00,1703.65,1755.20
20221111 07:00:00,1754.07,1772.45,1747.11,1771.20
20221114 07:00:00,1765.92,1774.94,1753.10,1771.00
20221115 07:00:00,1770.02,1786.37,1766.95,1778.30
20221116 07:00:00,1777.43,1784.93,1770.17,1773.20
20221117 07:00:00,1773.65,1774.67,1754.27,1760.10
20221118 07:00:00,1760.14,1767.58,1747.32,1750.40
20221121 07:00:00,1749.82,1752.81,1732.34,1737.55
20221122 07:00:00,1737.89,1749.60,1736.87,1739.80
20221123 07:00:00,1739.36,1753.18,1728.14,1749.22
20221124 07:00:00,1749.33,1758.47,1748.60,1754.97
20221125 07:00:00,1754.80,1760.96,1745.85,1754.42
20221128 07:00:00,1755.79,1763.62,1739.46,1741.15
20221129 07:00:00,1740.13,1758.90,1739.35,1749.20
20221130 07:00:00,1749.41,1769.90,1744.72,1768.10
20221201 07:00:00,1768.62,1804.00,1767.76,1802.95
20221202 07:00:00,1802.20,1804.30,1778.42,1797.25
20221205 07:00:00,1795.94,1809.76,1766.00,1767.90
20221206 07:00:00,1767.95,1780.73,1767.12,1770.80
20221207 07:00:00,1770.40,1790.36,1768.59,1785.85
20221208 07:00:00,1786.72,1794.73,1781.27,1788.60
20221209 07:00:00,1788.63,1806.00,1788.30,1795.40
20221212 07:00:00,1795.69,1797.07,1777.42,1780.52
20221213 07:00:00,1780.38,1824.36,1780.20,1810.10
20221214 07:00:00,1809.80,1814.04,1795.01,1806.22
20221215 07:00:00,1806.60,1808.55,1773.61,1776.53
20221216 07:00:00,1776.35,1794.20,1774.20,1792.60
20221219 07:00:00,1792.26,1798.64,1783.79,1787.30
20221220 07:00:00,1786.92,1821.04,1784.51,1816.67
20221221 07:00:00,1817.90,1823.68,1811.70,1814.00
20221222 07:00:00,1813.48,1820.33,1784.63,1791.80
20221223 07:00:00,1792.43,1803.10,1791.07,1798.20
20221227 07:00:00,1800.05,1833.21,1799.69,1812.88
20221228 07:00:00,1813.04,1814.41,1796.90,1803.50
20221229 07:00:00,1803.50,1820.02,1803.50,1814.55
20221230 07:00:00,1814.05,1825.88,1813.17,1823.46
20230103 07:00:00,1826.84,1849.87,1823.29,1839.05
20230104 07:00:00,1838.80,1865.04,1836.05,1853.80
20230105 07:00:00,1854.15,1858.88,1824.99,1832.65
20230106 07:00:00,1830.04,1869.77,1830.03,1865.60
20230109 07:00:00,1867.54,1881.44,1864.48,1870.92
20230110 07:00:00,1870.51,1880.63,1867.74,1876.30
20230111 07:00:00,1876.70,1886.55,1867.02,1874.90
20230112 07:00:00,1875.00,1901.47,1872.76,1896.30
20230113 07:00:00,1895.30,1921.80,1892.20,1919.40
20230116 07:00:00,1920.34,1928.88,1910.66,1913.70
20230117 07:00:00,1914.84,1918.92,1903.67,1908.19
20230118 07:00:00,1907.58,1925.80,1896.49,1903.30
20230119 07:00:00,1904.75,1935.05,1900.86,1931.20
20230120 07:00:00,1931.74,1937.43,1920.51,1925.30
20230123 07:00:00,1926.13,1935.44,1911.25,1930.85
20230124 07:00:00,1930.60,1942.35,1917.07,1936.70
20230125 07:00:00,1937.40,1947.94,1919.70,1945.69
20230126 07:00:00,1946.70,1949.09,1918.63,1928.59
20230127 07:00:00,1928.40,1934.92,1916.53,1927.60
20230130 07:00:00,1927.11,1934.42,1920.59,1922.08
20230131 07:00:00,1922.21,1931.00,1900.66,1927.47
20230201 07:00:00,1927.54,1954.45,1920.43,1950.10
20230202 07:00:00,1950.39,1959.63,1911.22,1911.76
20230203 07:00:00,1911.61,1918.48,1861.26,1864.55
20230206 07:00:00,1864.51,1881.20,1859.65,1866.70
20230207 07:00:00,1866.94,1884.35,1864.90,1873.00
20230208 07:00:00,1872.10,1886.35,1868.90,1875.25
20230209 07:00:00,1874.73,1890.10,1858.86,1861.55
20230210 07:00:00,1861.64,1872.04,1852.59,1864.70
20230213 07:00:00,1863.92,1866.39,1850.33,1853.35
20230214 07:00:00,1853.01,1870.47,1843.16,1853.95
20230215 07:00:00,1854.02,1860.00,1830.47,1835.70
20230216 07:00:00,1835.60,1845.16,1827.56,1835.07
20230217 07:00:00,1836.26,1843.51,1818.81,1841.90
20230220 07:00:00,1840.41,1847.40,1837.14,1840.96
20230221 07:00:00,1841.30,1843.74,1830.10,1834.67
20230222 07:00:00,1834.42,1845.90,1823.42,1824.43
20230223 07:00:00,1825.15,1833.68,1817.39,1821.59
20230224 07:00:00,1821.44,1827.71,1808.87,1810.66
20230227 07:00:00,1810.76,1820.06,1806.54,1816.90
20230228 07:00:00,1816.63,1831.05,1804.59,1826.65
20230301 07:00:00,1826.10,1844.41,1822.94,1835.93
20230302 07:00:00,1836.31,1838.87,1829.85,1835.62
20230303 07:00:00,1835.65,1856.77,1835.40,1855.80
20230306 07:00:00,1854.64,1858.17,1845.02,1846.02
20230307 07:00:00,1846.25,1851.56,1812.65,1812.80
20230308 07:00:00,1812.97,1824.18,1809.25,1813.31
20230309 07:00:00,1812.81,1835.57,1811.81,1830.82
20230310 07:00:00,1830.43,1870.07,1827.67,1867.45
20230313 07:00:00,1872.40,1914.47,1871.33,1912.70
20230314 07:00:00,1913.51,1913.98,1895.23,1903.70
20230315 07:00:00,1903.41,1937.30,1885.57,1918.06
20230316 07:00:00,1917.71,1933.38,1907.45,1919.25
20230317 07:00:00,1920.77,1989.00,1918.13,1987.80
20230320 07:00:00,1984.15,2009.69,1965.75,1978.38
20230321 07:00:00,1978.31,1985.03,1935.19,1939.20
20230322 07:00:00,1939.66,1978.70,1934.17,1969.53
20230323 07:00:00,1969.71,2003.18,1964.64,1992.60
20230324 07:00:00,1993.20,2002.85,1975.09,1977.99
20230327 07:00:00,1979.80,1979.80,1943.89,1956.28
20230328 07:00:00,1955.50,1975.15,1949.03,1972.91
20230329 07:00:00,1972.56,1974.22,1958.58,1963.63
20230330 07:00:00,1963.48,1984.19,1955.20,1979.71
20230331 07:00:00,1979.88,1987.48,1966.75,1968.75
20230403 07:00:00,1972.30,1990.37,1949.60,1984.30
20230404 07:00:00,1983.34,2024.85,1976.83,2019.88
20230405 07:00:00,2020.09,2031.97,2009.88,2020.19
20230406 07:00:00,2020.40,2021.25,2001.00,2006.48
20230410 07:00:00,1993.34,2006.36,1981.55,1990.95
20230411 07:00:00,1991.08,2007.35,1988.62,2003.01
20230412 07:00:00,2003.27,2028.23,2001.22,2014.63
20230413 07:00:00,2013.97,2048.54,2013.52,2039.50
20230414 07:00:00,2039.45,2047.34,1992.29,2003.50
20230417 07:00:00,1998.50,2014.88,1980.97,1994.19
20230418 07:00:00,1994.69,2011.75,1991.19,2005.05
20230419 07:00:00,2004.70,2008.05,1969.15,1994.61
20230420 07:00:00,1994.56,2012.26,1990.38,2004.60
20230421 07:00:00,2004.42,2005.49,1971.52,1982.25
20230424 07:00:00,1980.75,1990.73,1973.99,1988.94
20230425 07:00:00,1988.70,2003.80,1976.02,1996.70
20230426 07:00:00,1997.00,2009.20,1983.20,1988.20
20230427 07:00:00,1989.03,2003.26,1973.87,1987.60
20230428 07:00:00,1987.40,1994.91,1975.90,1989.55
20230501 07:00:00,1990.40,2005.85,1976.92,1981.20
20230502 07:00:00,1981.34,2019.25,1978.32,2016.33
20230503 07:00:00,2016.49,2040.30,2007.41,2038.80
20230504 07:00:00,2039.27,2079.78,2030.21,2049.50
20230505 07:00:00,2049.64,2052.93,1999.45,2016.30
20230508 07:00:00,2016.61,2029.33,2014.13,2020.63
20230509 07:00:00,2020.40,2037.49,2019.34,2033.87
20230510 07:00:00,2033.95,2048.11,2021.43,2029.46
20230511 07:00:00,2029.94,2041.21,2011.04,2014.60
20230512 07:00:00,2014.65,2022.49,2000.83,2009.80
20230515 07:00:00,2007.50,2022.11,2007.00,2015.68
20230516 07:00:00,2015.30,2018.23,1985.40,1988.85
20230517 07:00:00,1989.10,1992.98,1974.93,1981.30
20230518 07:00:00,1981.46,1985.94,1951.88,1957.35
20230519 07:00:00,1956.42,1984.08,1953.90,1977.45
20230522 07:00:00,1976.48,1982.51,1968.77,1971.64
20230523 07:00:00,1970.86,1977.55,1954.08,1974.70
20230524 07:00:00,1974.68,1985.19,1956.55,1956.65
20230525 07:00:00,1956.10,1964.63,1938.66,1941.01
20230526 07:00:00,1939.84,1957.21,1936.65,1945.79
20230529 07:00:00,1942.08,1949.58,1940.14,1943.05
20230530 07:00:00,1943.70,1963.38,1931.90,1959.09
20230531 07:00:00,1958.79,1974.63,1953.50,1962.40
20230601 07:00:00,1962.20,1983.02,1953.26,1977.10
20230602 07:00:00,1976.80,1983.32,1947.16,1947.74
20230605 07:00:00,1947.05,1963.95,1938.05,1961.45
20230606 07:00:00,1960.96,1966.24,1954.26,1963.20
20230607 07:00:00,1963.21,1970.09,1939.64,1939.71
20230608 07:00:00,1940.34,1970.40,1939.54,1965.15
20230609 07:00:00,1965.30,1972.93,1956.47,1960.80
20230612 07:00:00,1959.32,1966.87,1949.13,1957.55
20230613 07:00:00,1957.11,1970.72,1939.93,1943.45
20230614 07:00:00,1943.62,1960.20,1939.50,1941.24
20230615 07:00:00,1941.96,1960.13,1924.90,1957.63
20230616 07:00:00,1957.01,1967.83,1953.16,1957.36
20230619 07:00:00,1957.20,1958.68,1947.68,1950.13
20230620 07:00:00,1950.58,1956.67,1929.70,1936.02
20230621 07:00:00,1935.27,1939.38,1919.08,1932.20
20230622 07:00:00,1932.20,1934.85,1912.22,1912.26
20230623 07:00:00,1913.50,1937.24,1910.07,1920.39
20230626 07:00:00,1924.95,1933.24,1921.42,1921.88
20230627 07:00:00,1922.60,1930.59,1910.79,1913.39
20230628 07:00:00,1913.01,1917.15,1902.69,1906.98
20230629 07:00:00,1907.40,1912.99,1892.91,1907.85
20230630 07:00:00,1907.70,1922.63,1900.46,1919.54
20230703 07:00:00,1918.90,1930.93,1909.96,1921.29
20230704 07:00:00,1920.83,1930.62,1919.64,1925.72
20230705 07:00:00,1925.67,1934.90,1914.57,1914.90
20230706 07:00:00,1914.50,1927.51,1902.51,1910.74
20230707 07:00:00,1910.23,1934.74,1909.41,1923.84
20230710 07:00:00,1924.00,1928.08,1912.59,1925.01
20230711 07:00:00,1924.47,1938.27,1924.17,1931.52
20230712 07:00:00,1932.03,1959.60,1931.96,1956.70
20230713 07:00:00,1955.93,1963.49,1952.24,1960.25
20230714 07:00:00,1959.83,1963.59,1950.88,1954.75
20230717 07:00:00,1954.05,1959.74,1945.64,1954.90
20230718 07:00:00,1953.55,1984.19,1953.55,1977.96
20230719 07:00:00,1978.38,1980.78,1969.64,1976.30
20230720 07:00:00,1976.55,1987.38,1965.20,1969.09
20230721 07:00:00,1969.21,1973.70,1956.68,1961.43
20230724 07:00:00,1961.50,1967.72,1953.34,1954.30
20230725 07:00:00,1954.29,1965.55,1951.90,1964.46
20230726 07:00:00,1964.40,1978.12,1961.94,1971.21
20230727 07:00:00,1971.00,1982.09,1942.53,1943.51
20230728 07:00:00,1945.71,1963.37,1945.32,1958.46
20230731 07:00:00,1958.61,1972.30,1950.65,1964.72
20230801 07:00:00,1965.19,1965.88,1941.12,1943.50
20230802 07:00:00,1949.61,1954.67,1932.88,1934.29
20230803 07:00:00,1933.61,1938.82,1929.42,1933.78
20230804 07:00:00,1933.64,1946.80,1924.90,1942.57
20230807 07:00:00,1942.10,1946.61,1931.37,1935.72
20230808 07:00:00,1936.52,1937.94,1922.65,1925.07
20230809 07:00:00,1924.58,1932.26,1913.51,1913.52
20230810 07:00:00,1914.65,1929.99,1911.75,1911.75
20230811 07:00:00,1912.11,1920.82,1910.69,1913.38
20230814 07:00:00,1912.26,1916.13,1902.60,1906.82
20230815 07:00:00,1907.09,1911.53,1896.21,1901.50
20230816 07:00:00,1900.91,1907.10,1891.15,1891.15
20230817 07:00:00,1891.60,1903.38,1884.92,1888.42
20230818 07:00:00,1889.08,1896.68,1886.67,1889.26
20230821 07:00:00,1889.34,1898.66,1884.76,1894.50
20230822 07:00:00,1894.55,1904.40,1889.02,1896.98
20230823 07:00:00,1897.11,1920.28,1897.11,1914.44
20230824 07:00:00,1914.50,1923.22,1911.65,1916.50
20230825 07:00:00,1916.20,1922.27,1903.70,1914.78
20230828 07:00:00,1915.55,1925.95,1912.67,1918.38
20230829 07:00:00,1919.60,1938.10,1914.36,1937.24
20230830 07:00:00,1937.09,1948.96,1934.84,1941.86
20230831 07:00:00,1942.87,1947.83,1938.86,1939.66
20230901 07:00:00,1938.90,1952.90,1934.36,1939.24
20230904 07:00:00,1939.95,1946.18,1936.67,1938.22
20230905 07:00:00,1937.80,1938.90,1925.20,1925.75
20230906 07:00:00,1925.37,1929.06,1915.17,1916.42
20230907 07:00:00,1916.55,1923.49,1915.94,1919.34
20230908 07:00:00,1919.01,1929.60,1917.22,1918.26
20230911 07:00:00,1919.87,1930.56,1916.58,1922.05
20230912 07:00:00,1921.35,1924.39,1907.48,1913.26
20230913 07:00:00,1911.69,1915.65,1905.56,1907.92
20230914 07:00:00,1908.21,1912.83,1900.90,1910.45
20230915 07:00:00,1910.07,1930.31,1909.72,1922.74
20230918 07:00:00,1923.41,1934.13,1922.38,1933.54
20230919 07:00:00,1933.05,1937.28,1929.67,1931.00
20230920 07:00:00,1930.79,1947.32,1927.86,1929.76
20230921 07:00:00,1930.74,1931.43,1913.81,1919.57
20230922 07:00:00,1919.19,1929.02,1919.04,1924.82
20230925 07:00:00,1924.34,1927.12,1915.05,1915.59
20230926 07:00:00,1915.92,1916.71,1899.01,1900.45
20230927 07:00:00,1900.34,1903.83,1872.44,1874.34
20230928 07:00:00,1874.85,1879.48,1857.57,1863.96
20230929 07:00:00,1864.98,1879.77,1846.20,1848.10
20231002 07:00:00,1847.27,1848.84,1827.07,1827.85
20231003 07:00:00,1828.27,1833.20,1815.24,1822.56
20231004 07:00:00,1822.25,1830.45,1816.47,1820.90
20231005 07:00:00,1821.10,1829.11,1812.92,1819.99
20231006 07:00:00,1820.08,1834.72,1810.29,1832.70
20231009 07:00:00,1847.40,1863.39,1844.13,1860.88
20231010 07:00:00,1861.10,1865.32,1852.89,1860.05
20231011 07:00:00,1859.50,1877.11,1858.54,1873.95
20231012 07:00:00,1874.13,1884.88,1867.83,1868.49
20231013 07:00:00,1868.71,1932.88,1868.71,1932.74
20231016 07:00:00,1928.00,1929.36,1908.09,1919.14
20231017 07:00:00,1919.14,1931.41,1912.32,1922.80
20231018 07:00:00,1922.49,1962.55,1922.29,1947.32
20231019 07:00:00,1947.58,1977.58,1945.13,1974.05
20231020 07:00:00,1974.42,1997.13,1971.90,1980.65
20231023 07:00:00,1967.11,1982.72,1964.28,1971.85
20231024 07:00:00,1972.58,1980.73,1953.40,1970.60
20231025 07:00:00,1971.27,1987.12,1962.85,1979.10
